,gene_name
6843,NCOA7
6844,HINT3
6845,TRMT11
6846,CENPW
6847,RSPO3
6848,RNF146
6849,ECHDC1
6850,KIAA0408
6851,AL096711.2
6852,SOGA3
6853,C6orf58
6854,THEMIS
6855,PTPRK
6856,LAMA2
6857,ARHGAP18
6858,TMEM244
6859,L3MBTL3
6860,SAMD3
6861,TMEM200A
6862,SMLR1
6863,EPB41L2
6864,AKAP7
6865,ARG1
6866,MED23
6867,ENPP3
6868,OR2A4
6869,CTAGE9
6870,ENPP1
6871,CCN2
6872,MOXD1
6873,STX7
6874,TAAR9
6875,TAAR8
6876,TAAR6
6877,TAAR5
6878,TAAR2
6879,TAAR1
6880,VNN1
6881,VNN3
6882,VNN2
6883,SLC18B1
6884,RPS12
6885,EYA4
6886,TCF21
6887,TBPL1
6888,AL035699.1
6889,SLC2A12
6890,SGK1
6891,ALDH8A1
6892,HBS1L
6893,MYB
6894,AHI1
6895,PDE7B
6896,MTFR2
6897,BCLAF1
6898,MAP7
6899,MAP3K5
6900,PEX7
6901,SLC35D3
6902,IL20RA
6903,IL22RA2
6904,IFNGR1
6905,OLIG3
6906,TNFAIP3
6907,PERP
6908,ARFGEF3
6909,PBOV1
6910,SMIM28
6911,HEBP2
6912,NHSL1
6913,CCDC28A
6914,ECT2L
6915,REPS1
6916,ABRACL
6917,HECA
6918,TXLNB
6919,CITED2
6920,NMBR
6921,GJE1
6922,VTA1
6923,ADGRG6
6924,HIVEP2
6925,AIG1
6926,ADAT2
6927,PEX3
6928,FUCA2
6929,PHACTR2
6930,AL049844.1
6931,LTV1
6932,AL049844.3
6933,ZC2HC1B
6934,PLAGL1
6935,SF3B5
6936,STX11
6937,UTRN
6938,EPM2A
6939,FBXO30
6940,SHPRH
6941,GRM1
6942,RAB32
6943,ADGB
6944,STXBP5
6945,SAMD5
6946,SASH1
6947,UST
6948,TAB2
6949,SUMO4
6950,ZC3H12D
6951,PPIL4
6952,GINM1
6953,KATNA1
6954,LATS1
6955,NUP43
6956,PCMT1
6957,AL355312.5
6958,LRP11
6959,RAET1E
6960,RAET1G
6961,ULBP2
6962,ULBP1
6963,RAET1L
6964,ULBP3
6965,PPP1R14C
6966,IYD
6967,PLEKHG1
6968,MTHFD1L
6969,AKAP12
6970,ZBTB2
6971,RMND1
6972,ARMT1
6973,CCDC170
6974,ESR1
6975,SYNE1
6976,MYCT1
6977,VIP
6978,FBXO5
6979,MTRF1L
6980,RGS17
6981,OPRM1
6982,IPCEF1
6983,AL357075.4
6984,CNKSR3
6985,SCAF8
6986,TIAM2
6987,TFB1M
6988,CLDN20
6989,NOX3
6990,ARID1B
6991,TMEM242
6992,ZDHHC14
6993,SNX9
6994,SYNJ2
6995,SERAC1
6996,GTF2H5
6997,TULP4
6998,TMEM181
6999,DYNLT1
7000,SYTL3
7001,EZR
7002,RSPH3
7003,TAGAP
7004,FNDC1
7005,SOD2
7006,WTAP
7007,ACAT2
7008,TCP1
7009,MRPL18
7010,PNLDC1
7011,MAS1
7012,IGF2R
7013,SLC22A1
7014,SLC22A2
7015,SLC22A3
7016,LPA
7017,PLG
7018,MAP3K4
7019,AGPAT4
7020,PRKN
7021,PACRG
7022,QKI
7023,C6orf118
7024,PDE10A
7025,TBXT
7026,PRR18
7027,SFT2D1
7028,MPC1
7029,RPS6KA2
7030,RAMACL
7031,AL159163.1
7032,RNASET2
7033,CEP43
7034,CCR6
7035,TCP10L2
7036,GPR31
7037,UNC93A
7038,TTLL2
7039,AFDN
7040,KIF25
7041,FRMD1
7042,DACT2
7043,SMOC2
7044,THBS2
7045,AL031315.1
7046,WDR27
7047,C6orf120
7048,PHF10
7049,TCTE3
7050,ERMARD
7051,DLL1
7052,FAM120B
7053,PSMB1
7054,TBP
7055,PDCD2
7056,FAM20C
7057,FOXL3
7058,PDGFA
7059,PRKAR1B
7060,DNAAF5
7061,SUN1
7062,GET4
7063,ADAP1
7064,COX19
7065,CYP2W1
7066,C7orf50
7067,GPR146
7068,GPER1
7069,ZFAND2A
7070,UNCX
7071,MICALL2
7072,INTS1
7073,MAFK
7074,TMEM184A
7075,PSMG3
7076,ELFN1
7077,MAD1L1
7078,AC069288.1
7079,MRM2
7080,NUDT1
7081,SNX8
7082,EIF3B
7083,CHST12
7084,GRIFIN
7085,LFNG
7086,BRAT1
7087,IQCE
7088,TTYH3
7089,AMZ1
7090,GNA12
7091,CARD11
7092,SDK1
7093,FOXK1
7094,AP5Z1
7095,RADIL
7096,PAPOLB
7097,MMD2
7098,RBAK-RBAKDN
7099,RBAK
7100,WIPI2
7101,SLC29A4
7102,TNRC18
7103,FBXL18
7104,ACTB
7105,FSCN1
7106,RNF216
7107,OCM
7108,CCZ1
7109,RSPH10B
7110,PMS2
7111,AIMP2
7112,EIF2AK1
7113,ANKRD61
7114,USP42
7115,CYTH3
7116,FAM220A
7117,AC009412.1
7118,RAC1
7119,DAGLB
7120,KDELR2
7121,GRID2IP
7122,ZDHHC4
7123,C7orf26
7124,ZNF853
7125,ZNF316
7126,ZNF12
7127,RSPH10B2
7128,CCZ1B
7129,C1GALT1
7130,COL28A1
7131,MIOS
7132,RPA3
7133,UMAD1
7134,GLCCI1
7135,ICA1
7136,NXPH1
7137,NDUFA4
7138,PHF14
7139,THSD7A
7140,TMEM106B
7141,VWDE
7142,AC013470.2
7143,SCIN
7144,ARL4A
7145,ETV1
7146,DGKB
7147,AGMO
7148,MEOX2
7149,CRPPA
7150,SOSTDC1
7151,LRRC72
7152,ANKMY2
7153,BZW2
7154,TSPAN13
7155,AGR2
7156,AGR3
7157,AHR
7158,AC019117.3
7159,SNX13
7160,PRPS1L1
7161,HDAC9
7162,TWIST1
7163,FERD3L
7164,TWISTNB
7165,TMEM196
7166,MACC1
7167,ITGB8
7168,ABCB5
7169,SP8
7170,SP4
7171,DNAH11
7172,CDCA7L
7173,RAPGEF5
7174,STEAP1B
7175,IL6
7176,TOMM7
7177,FAM126A
7178,KLHL7
7179,NUP42
7180,GPNMB
7181,MALSU1
7182,IGF2BP3
7183,TRA2A
7184,CCDC126
7185,FAM221A
7186,STK31
7187,NPY
7188,MPP6
7189,GSDME
7190,OSBPL3
7191,CYCS
7192,C7orf31
7193,NPVF
7194,NFE2L3
7195,HNRNPA2B1
7196,CBX3
7197,SNX10
7198,SKAP2
7199,HOXA1
7200,HOXA2
7201,HOXA3
7202,HOXA4
7203,HOXA5
7204,HOXA6
7205,HOXA7
7206,HOXA9
7207,AC004080.3
7208,HOXA10
7209,HOXA11
7210,HOXA13
7211,EVX1
7212,HIBADH
7213,TAX1BP1
7214,JAZF1
7215,CREB5
7216,TRIL
7217,CPVL
7218,AC004593.2
7219,CHN2
7220,PRR15
7221,WIPF3
7222,SCRN1
7223,FKBP14
7224,PLEKHA8
7225,MTURN
7226,ZNRF2
7227,AC006978.2
7228,NOD1
7229,GGCT
7230,AC005154.5
7231,GARS1
7232,CRHR2
7233,INMT
7234,INMT-MINDY4
7235,MINDY4
7236,AC004691.2
7237,AQP1
7238,GHRHR
7239,ADCYAP1R1
7240,NEUROD6
7241,ITPRID1
7242,PPP1R17
7243,PDE1C
7244,LSM5
7245,AVL9
7246,KBTBD2
7247,FKBP9
7248,NT5C3A
7249,RP9
7250,BBS9
7251,BMPER
7252,NPSR1
7253,DPY19L1
7254,TBX20
7255,HERPUD2
7256,SEPTIN7
7257,EEPD1
7258,KIAA0895
7259,ANLN
7260,AOAH
7261,ELMO1
7262,GPR141
7263,EPDR1
7264,NME8
7265,SFRP4
7266,STARD3NL
7267,AMPH
7268,VPS41
7269,POU6F2
7270,YAE1
7271,RALA
7272,CDK13
7273,MPLKIP
7274,SUGCT
7275,INHBA
7276,GLI3
7277,C7orf25
7278,AC010132.3
7279,PSMA2
7280,MRPL32
7281,HECW1
7282,STK17A
7283,COA1
7284,BLVRA
7285,MRPS24
7286,URGCP-MRPS24
7287,URGCP
7288,UBE2D4
7289,SPDYE1
7290,DBNL
7291,PGAM2
7292,POLM
7293,AEBP1
7294,POLD2
7295,MYL7
7296,GCK
7297,YKT6
7298,CAMK2B
7299,NUDCD3
7300,NPC1L1
7301,DDX56
7302,TMED4
7303,OGDH
7304,ZMIZ2
7305,PPIA
7306,H2AZ2
7307,PURB
7308,MYO1G
7309,CCM2
7310,NACAD
7311,TBRG4
7312,RAMP3
7313,ADCY1
7314,CCDC201
7315,IGFBP1
7316,IGFBP3
7317,TNS3
7318,PKD1L1
7319,HUS1
7320,SUN3
7321,C7orf57
7322,UPP1
7323,ABCA13
7324,CDC14C
7325,VWC2
7326,ZPBP
7327,SPATA48
7328,IKZF1
7329,FIGNL1
7330,DDC
7331,GRB10
7332,COBL
7333,POM121L12
7334,VSTM2A
7335,SEC61G
7336,EGFR
7337,LANCL2
7338,VOPP1
7339,SEPTIN14
7340,AC092647.5
7341,ZNF713
7342,NIPSNAP2
7343,MRPS17
7344,PSPH
7345,CCT6A
7346,SUMF2
7347,PHKG1
7348,CHCHD2
7349,NUPR2
7350,ZNF479
7351,ZNF716
7352,ZNF722P
7353,ZNF727
7354,ZNF735
7355,ZNF679
7356,ZNF736
7357,ZNF680
7358,ZNF107
7359,ZNF138
7360,ZNF273
7361,ZNF117
7362,ERV3-1
7363,ZNF92
7364,VKORC1L1
7365,GUSB
7366,ASL
7367,AC068533.4
7368,CRCP
7369,TPST1
7370,KCTD7
7371,AC027644.4
7372,RABGEF1
7373,TMEM248
7374,SBDS
7375,TYW1
7376,SPDYE21
7377,AUTS2
7378,GALNT17
7379,CALN1
7380,TYW1B
7381,POM121
7382,TRIM74
7383,SPDYE8
7384,SPDYE11
7385,SPDYE9
7386,NSUN5
7387,TRIM50
7388,FKBP6
7389,FZD9
7390,BAZ1B
7391,BCL7B
7392,TBL2
7393,MLXIPL
7394,VPS37D
7395,DNAJC30
7396,BUD23
7397,STX1A
7398,ABHD11
7399,CLDN3
7400,CLDN4
7401,METTL27
7402,TMEM270
7403,ELN
7404,LIMK1
7405,EIF4H
7406,LAT2
7407,RFC2
7408,CLIP2
7409,GTF2IRD1
7410,GTF2I
7411,NCF1
7412,GTF2IRD2
7413,CASTOR2
7414,RCC1L
7415,GTF2IRD2B
7416,SPDYE13
7417,SPDYE14
7418,SPDYE15
7419,TRIM73
7420,POM121C
7421,SPDYE5
7422,HIP1
7423,CCL26
7424,CCL24
7425,RHBDD2
7426,POR
7427,TMEM120A
7428,STYXL1
7429,MDH2
7430,SRRM3
7431,HSPB1
7432,YWHAG
7433,SSC4D
7434,ZP3
7435,DTX2
7436,UPK3B
7437,SPDYE16
7438,POMZP3
7439,SPDYE17
7440,CCDC146
7441,FGL2
7442,GSAP
7443,PTPN12
7444,RSBN1L
7445,TMEM60
7446,PHTF2
7447,MAGI2
7448,GNAI1
7449,CD36
7450,GNAT3
7451,SEMA3C
7452,HGF
7453,CACNA2D1
7454,PCLO
7455,SEMA3E
7456,SEMA3A
7457,SEMA3D
7458,GRM3
7459,ELAPOR2
7460,DMTF1
7461,TMEM243
7462,CROT
7463,ABCB4
7464,ABCB1
7465,RUNDC3B
7466,SLC25A40
7467,DBF4
7468,ADAM22
7469,SRI
7470,STEAP4
7471,ZNF804B
7472,TEX47
7473,STEAP1
7474,STEAP2
7475,CFAP69
7476,FAM237B
7477,GTPBP10
7478,CLDN12
7479,CDK14
7480,FZD1
7481,MTERF1
7482,AKAP9
7483,CYP51A1
7484,AC000120.3
7485,AC000120.4
7486,LRRD1
7487,KRIT1
7488,ANKIB1
7489,GATAD1
7490,ERVW-1
7491,PEX1
7492,RBM48
7493,FAM133B
7494,CDK6
7495,SAMD9
7496,SAMD9L
7497,HEPACAM2
7498,VPS50
7499,CALCR
7500,GNGT1
7501,TFPI2
7502,GNG11
7503,BET1
7504,COL1A2
7505,CASD1
7506,SGCE
7507,PEG10
7508,PPP1R9A
7509,PON1
7510,PON3
7511,PON2
7512,ASB4
7513,PDK4
7514,DYNC1I1
7515,SLC25A13
7516,SEM1
7517,DLX6
7518,DLX5
7519,SDHAF3
7520,TAC1
7521,ASNS
7522,OCM2
7523,LMTK2
7524,BHLHA15
7525,TECPR1
7526,BRI3
7527,BAIAP2L1
7528,NPTX2
7529,TMEM130
7530,TRRAP
7531,SMURF1
7532,KPNA7
7533,AC004922.1
7534,ARPC1A
7535,ARPC1B
7536,PDAP1
7537,BUD31
7538,PTCD1
7539,ATP5MF-PTCD1
7540,CPSF4
7541,ATP5MF
7542,ZNF789
7543,ZNF394
7544,ZKSCAN5
7545,FAM200A
7546,ZNF655
7547,AC005020.2
7548,TMEM225B
7549,ZSCAN25
7550,CYP3A5
7551,CYP3A7-CYP3A51P
7552,CYP3A7
7553,CYP3A4
7554,CYP3A43
7555,OR2AE1
7556,TRIM4
7557,GJC3
7558,AZGP1
7559,ZKSCAN1
7560,ZSCAN21
7561,ZNF3
7562,COPS6
7563,MCM7
7564,AP4M1
7565,TAF6
7566,CNPY4
7567,MBLAC1
7568,LAMTOR4
7569,MAP11
7570,GAL3ST4
7571,GPC2
7572,STAG3
7573,PVRIG
7574,SPDYE3
7575,PILRB
7576,PILRA
7577,ZCWPW1
7578,MEPCE
7579,PPP1R35
7580,C7orf61
7581,TSC22D4
7582,NYAP1
7583,AGFG2
7584,SAP25
7585,LRCH4
7586,FBXO24
7587,PCOLCE
7588,MOSPD3
7589,TFR2
7590,ACTL6B
7591,GNB2
7592,GIGYF1
7593,POP7
7594,EPO
7595,ZAN
7596,EPHB4
7597,SLC12A9
7598,TRIP6
7599,SRRT
7600,UFSP1
7601,ACHE
7602,MUC3A
7603,MUC12
7604,MUC17
7605,TRIM56
7606,SERPINE1
7607,AP1S1
7608,VGF
7609,NAT16
7610,MOGAT3
7611,PLOD3
7612,ZNHIT1
7613,CLDN15
7614,FIS1
7615,IFT22
7616,COL26A1
7617,MYL10
7618,CUX1
7619,SH2B2
7620,SPDYE6
7621,PRKRIP1
7622,ORAI2
7623,ALKBH4
7624,LRWD1
7625,POLR2J
7626,RASA4B
7627,POLR2J3
7628,UPK3BL2
7629,AC093668.1
7630,SPDYE2
7632,RASA4
7633,AC105052.1
7634,UPK3BL1
7635,AC105052.3
7636,SPDYE2B
7637,POLR2J2
7638,FAM185A
7639,FBXL13
7640,LRRC17
7641,ARMC10
7642,NAPEPLD
7643,PMPCB
7644,DNAJC2
7645,PSMC2
7646,SLC26A5
7647,RELN
7648,ORC5
7649,LHFPL3
7650,KMT2E
7651,SRPK2
7652,PUS7
7653,RINT1
7654,EFCAB10
7655,ATXN7L1
7656,CDHR3
7657,SYPL1
7658,NAMPT
7659,CCDC71L
7660,PIK3CG
7661,PRKAR2B
7662,HBP1
7663,COG5
7664,GPR22
7665,DUS4L
7666,DUS4L-BCAP29
7667,BCAP29
7668,SLC26A4
7669,CBLL1
7670,SLC26A3
7671,DLD
7672,LAMB1
7673,LAMB4
7674,NRCAM
7675,PNPLA8
7676,THAP5
7677,DNAJB9
7678,IMMP2L
7679,LRRN3
7680,DOCK4
7681,ZNF277
7682,IFRD1
7683,AC005192.1
7684,AC079741.2
7685,LSMEM1
7686,TMEM168
7687,BMT2
7688,GPR85
7689,SMIM30
7690,PPP1R3A
7691,FOXP2
7692,MDFIC
7693,TFEC
7694,TES
7695,CAV2
7696,CAV1
7697,MET
7698,CAPZA2
7699,ST7
7700,AC106873.8
7701,WNT2
7702,CFTR
7703,ASZ1
7704,CTTNBP2
7705,LSM8
7706,ANKRD7
7707,KCND2
7708,TSPAN12
7709,ING3
7710,CPED1
7711,WNT16
7712,FAM3C
7713,PTPRZ1
7714,AASS
7715,FEZF1
7716,CADPS2
7717,RNF133
7718,RNF148
7719,TAS2R16
7720,SLC13A1
7721,IQUB
7722,NDUFA5
7723,ASB15
7724,LMOD2
7725,WASL
7726,HYAL4
7727,SPAM1
7728,TMEM229A
7729,SSU72P8
7730,GPR37
7731,POT1
7732,GRM8
7733,ZNF800
7734,GCC1
7735,ARF5
7736,FSCN3
7737,PAX4
7738,SND1
7739,LRRC4
7740,LEP
7741,RBM28
7742,PRRT4
7743,IMPDH1
7744,HILPDA
7745,METTL2B
7746,FAM71F2
7747,FAM71F1
7748,CALU
7749,OPN1SW
7750,CCDC136
7751,FLNC
7752,KCP
7753,ATP6V1F
7754,ATP6V1FNB
7755,IRF5
7756,TNPO3
7757,AC011005.1
7758,TSPAN33
7759,SMO
7760,AHCYL2
7761,STRIP2
7762,SMKR1
7763,NRF1
7764,UBE2H
7765,ZC3HC1
7766,KLHDC10
7767,TMEM209
7768,SSMEM1
7769,CPA2
7770,CPA4
7771,CPA5
7772,CPA1
7773,CEP41
7774,MEST
7775,COPG2
7776,TSGA13
7777,KLF14
7778,MKLN1
7779,PODXL
7780,PLXNA4
7781,CHCHD3
7782,EXOC4
7783,LRGUK
7784,SLC35B4
7785,AKR1B1
7786,AKR1B10
7787,AKR1B15
7788,BPGM
7789,CALD1
7790,AGBL3
7791,CYREN
7792,TMEM140
7793,WDR91
7794,STRA8
7795,CNOT4
7796,NUP205
7797,STMP1
7798,SLC13A4
7799,FAM180A
7800,MTPN
7801,CHRM2
7802,PTN
7803,DGKI
7804,CREB3L2
7805,AKR1D1
7806,TRIM24
7807,SVOPL
7808,ATP6V0A4
7809,TMEM213
7810,KIAA1549
7811,ZC3HAV1L
7812,ZC3HAV1
7813,TTC26
7814,UBN2
7815,FMC1
7816,LUC7L2
7817,FMC1-LUC7L2
7818,KLRG2
7819,CLEC2L
7820,HIPK2
7821,TBXAS1
7822,PARP12
7823,KDM7A
7824,SLC37A3
7825,RAB19
7826,MKRN1
7827,DENND2A
7828,ADCK2
7829,NDUFB2
7830,BRAF
7831,MRPS33
7832,TMEM178B
7833,AGK
7834,DENND11
7835,WEE2
7836,SSBP1
7837,TAS2R3
7838,TAS2R4
7839,TAS2R5
7840,PRSS37
7841,MGAM
7842,OR9A4
7843,CLEC5A
7844,TAS2R38
7845,MGAM2
7846,PRSS58
7847,MTRNR2L6
7848,PRSS1
7849,PRSS2
7850,EPHB6
7851,TRPV6
7852,TRPV5
7853,LLCFC1
7854,KEL
7855,OR9A2
7856,OR6V1
7857,PIP
7858,TAS2R39
7859,TAS2R40
7860,GSTK1
7861,TMEM139
7862,CASP2
7863,CLCN1
7864,FAM131B
7865,ZYX
7866,EPHA1
7867,TAS2R60
7868,TAS2R41
7869,CTAGE15
7870,TCAF2
7871,TCAF2C
7872,CTAGE6
7873,TCAF1
7874,OR2F2
7875,OR2F1
7876,OR6B1
7877,OR2A5
7878,OR2A25
7879,OR2A12
7880,OR2A2
7881,OR2A14
7882,CTAGE4
7883,ARHGEF35
7884,OR2A42
7885,OR2A7
7886,CTAGE8
7887,OR2A1
7888,ARHGEF5
7889,NOBOX
7890,TPK1
7891,CNTNAP2
7892,C7orf33
7893,CUL1
7894,EZH2
7895,PDIA4
7896,ZNF786
7897,ZNF425
7898,ZNF398
7899,ZNF282
7900,ZNF212
7901,ZNF783
7902,ZNF777
7903,ZNF746
7904,KRBA1
7905,ZNF467
7906,ZNF862
7907,ATP6V0E2
7908,ACTR3C
7909,ZBED6CL
7910,LRRC61
7911,RARRES2
7912,REPIN1
7913,ZNF775
7914,AC073111.4
7915,GIMAP8
7916,GIMAP7
7917,GIMAP4
7918,GIMAP6
7919,GIMAP2
7920,GIMAP1
7921,GIMAP1-GIMAP5
7922,GIMAP5
7923,TMEM176B
7924,TMEM176A
7925,AOC1
7926,KCNH2
7927,NOS3
7928,ATG9B
7929,ABCB8
7930,ASIC3
7931,CDK5
7932,SLC4A2
7933,AC010973.3
7934,FASTK
7935,TMUB1
7936,AGAP3
7937,GBX1
7938,ASB10
7939,IQCA1L
7940,H2BE1
7941,ABCF2-H2BE1
7942,ABCF2
7943,CHPF2
7944,SMARCD3
7945,NUB1
7946,WDR86
7947,CRYGN
7948,RHEB
7949,PRKAG2
7950,GALNTL5
7951,GALNT11
7952,KMT2C
7953,XRCC2
7954,ACTR3B
7955,DPP6
7956,PAXIP1
7957,HTR5A
7958,INSIG1
7959,EN2
7960,CNPY1
7961,RBM33
7962,SHH
7963,RNF32
7964,LMBR1
7965,NOM1
7966,MNX1
7967,UBE3C
7968,DNAJB6
7969,PTPRN2
7970,NCAPG2
7971,ESYT2
7972,WDR60
7973,VIPR2
7974,OR4F21
7975,ZNF596
7976,FBXO25
7977,TDRP
7978,ERICH1
7979,DLGAP2
7980,CLN8
7981,KBTBD11-OT1
7982,ARHGEF10
7983,KBTBD11
7984,MYOM2
7985,CSMD1
7986,MCPH1
7987,ANGPT2
7988,AGPAT5
7989,XKR5
7990,DEFB1
7991,DEFA6
7992,DEFA4
7993,DEFA1
7994,DEFA1B
7995,DEFA3
7996,DEFA5
7997,USP17L1
7998,USP17L4
7999,ZNF705G
8000,DEFB4B
8001,DEFB103B
8002,SPAG11B
8003,DEFB104B
8004,DEFB106B
8005,DEFB105B
8006,DEFB107B
8007,PRR23D1
8008,FAM90A7P
8009,FAM90A22P
8010,FAM90A23P
8011,FAM90A14P
8012,FAM90A18P
8013,FAM90A16P
8014,FAM90A8P
8015,FAM90A17P
8016,FAM90A19P
8017,FAM90A9P
8018,FAM90A10P
8019,PRR23D2
8020,DEFB107A
8021,DEFB105A
8022,DEFB106A
8023,DEFB104A
8024,SPAG11A
8025,DEFB103A
8026,DEFB4A
8027,ZNF705B
8028,USP17L8
8029,USP17L3
8030,PRAG1
8031,CLDN23
8032,MFHAS1
8033,ERI1
8034,PPP1R3B
8035,TNKS
8036,MSRA
8037,PRSS51
8038,PRSS55
8039,RP1L1
8040,C8orf74
8041,SOX7
8042,PINX1
8044,XKR6
8045,MTMR9
8046,SLC35G5
8047,FAM167A
8048,BLK
8049,GATA4
8050,NEIL2
8051,FDFT1
8052,CTSB
8053,DEFB136
8054,DEFB135
8055,DEFB134
8056,DEFB130B
8057,ZNF705D
8058,USP17L7
8059,USP17L2
8060,FAM86B1
8061,DEFB130A
8062,FAM86B2
8063,LONRF1
8064,TRMT9B
8065,DLC1
8066,C8orf48
8067,SGCZ
8068,TUSC3
8069,MSR1
8070,FGF20
8071,MICU3
8072,ZDHHC2
8073,CNOT7
8074,VPS37A
8075,MTMR7
8076,SLC7A2
8077,PDGFRL
8078,MTUS1
8079,FGL1
8080,PCM1
8081,ASAH1
8082,NAT1
8083,NAT2
8084,PSD3
8085,SH2D4A
8086,CSGALNACT1
8087,INTS10
8088,LPL
8089,SLC18A1
8090,ATP6V1B2
8091,LZTS1
8092,GFRA2
8093,DOK2
8094,XPO7
8095,NPM2
8096,FGF17
8097,DMTN
8098,FAM160B2
8099,NUDT18
8100,HR
8101,REEP4
8102,LGI3
8103,SFTPC
8104,BMP1
8105,PHYHIP
8106,POLR3D
8107,PIWIL2
8108,SLC39A14
8109,PPP3CC
8110,SORBS3
8111,PDLIM2
8112,AC037459.1
8113,C8orf58
8114,CCAR2
8115,BIN3
8116,EGR3
8117,PEBP4
8118,RHOBTB2
8119,TNFRSF10B
8120,AC107959.5
8121,TNFRSF10C
8122,TNFRSF10D
8123,TNFRSF10A
8124,CHMP7
8125,R3HCC1
8126,LOXL2
8127,ENTPD4
8128,SLC25A37
8129,NKX3-1
8130,NKX2-6
8131,STC1
8132,ADAM28
8133,ADAMDEC1
8134,ADAM7
8135,NEFM
8136,NEFL
8137,DOCK5
8138,GNRH1
8139,KCTD9
8140,CDCA2
8141,EBF2
8142,PPP2R2A
8143,BNIP3L
8144,PNMA2
8145,DPYSL2
8146,ADRA1A
8147,STMN4
8148,TRIM35
8149,PTK2B
8150,CHRNA2
8151,EPHX2
8152,CLU
8153,SCARA3
8154,CCDC25
8155,ESCO2
8156,PBK
8157,SCARA5
8158,NUGGC
8159,ELP3
8160,PNOC
8161,ZNF395
8162,FBXO16
8163,FZD3
8164,EXTL3
8165,INTS9
8166,HMBOX1
8167,KIF13B
8168,DUSP4
8169,SARAF
8170,LEPROTL1
8171,MBOAT4
8172,DCTN6
8173,RBPMS
8174,GTF2E2
8175,SMIM18
8176,GSR
8177,UBXN8
8178,PPP2CB
8179,TEX15
8180,PURG
8181,WRN
8182,NRG1
8183,AC083977.1
8184,FUT10
8185,TTI2
8186,MAK16
8187,RNF122
8188,DUSP26
8189,UNC5D
8190,KCNU1
8191,ZNF703
8192,ERLIN2
8193,PLPBP
8194,ADGRA2
8195,BRF2
8196,RAB11FIP1
8197,GOT1L1
8198,AC144573.1
8199,ADRB3
8200,EIF4EBP1
8201,ASH2L
8202,STAR
8203,LSM1
8204,BAG4
8205,DDHD2
8206,PLPP5
8207,NSD3
8208,LETM2
8209,FGFR1
8210,TACC1
8211,PLEKHA2
8212,HTRA4
8213,TM2D2
8214,ADAM9
8215,ADAM32
8216,ADAM18
8217,ADAM2
8218,IDO1
8219,IDO2
8220,TCIM
8221,ZMAT4
8222,SFRP1
8223,GOLGA7
8224,GINS4
8225,GPAT4
8226,NKX6-3
8227,ANK1
8228,KAT6A
8229,AP3M2
8230,PLAT
8231,IKBKB
8232,POLB
8233,DKK4
8234,VDAC3
8235,SLC20A2
8236,SMIM19
8237,CHRNB3
8238,CHRNA6
8239,THAP1
8240,RNF170
8241,HOOK3
8242,AC110275.1
8243,FNTA
8244,POMK
8245,HGSNAT
8246,SPIDR
8247,CEBPD
8248,PRKDC
8249,MCM4
8250,UBE2V2
8251,EFCAB1
8252,SNAI2
8253,PPDPFL
8254,SNTG1
8255,PXDNL
8256,PCMTD1
8257,ST18
8258,ALKAL1
8259,RB1CC1
8260,NPBWR1
8261,OPRK1
8262,ATP6V1H
8263,RGS20
8264,TCEA1
8265,LYPLA1
8266,MRPL15
8267,SOX17
8268,RP1
8269,XKR4
8270,TMEM68
8271,TGS1
8272,LYN
8273,RPS20
8274,MOS
8275,PLAG1
8276,CHCHD7
8277,SDR16C5
8278,PENK
8279,BPNT2
8280,FAM110B
8281,UBXN2B
8282,CYP7A1
8283,SDCBP
8284,NSMAF
8285,TOX
8286,CA8
8287,RAB2A
8288,CHD7
8289,CLVS1
8290,ASPH
8291,NKAIN3
8292,GGH
8293,TTPA
8294,YTHDF3
8295,BHLHE22
8296,CYP7B1
8297,ARMC1
8298,MTFR1
8299,PDE7A
8300,DNAJC5B
8301,TRIM55
8302,CRH
8303,RRS1
8304,AC009879.2
8305,AC009879.3
8306,ADHFE1
8307,VXN
8308,MYBL1
8309,VCPIP1
8310,C8orf44
8311,C8orf44-SGK3
8312,SGK3
8313,MCMDC2
8314,TCF24
8315,PPP1R42
8316,COPS5
8317,CSPP1
8318,ARFGEF1
8319,CPA6
8320,PREX2
8321,C8orf34
8322,SULF1
8323,SLCO5A1
8324,PRDM14
8325,NCOA2
8326,TRAM1
8327,LACTB2
8328,XKR9
8329,EYA1
8330,MSC
8331,TRPA1
8332,KCNB2
8333,TERF1
8334,SBSPON
8335,C8orf89
8336,RPL7
8337,RDH10
8338,STAU2
8339,AC022826.2
8340,UBE2W
8341,ELOC
8342,TMEM70
8343,LY96
8344,JPH1
8345,GDAP1
8346,PI15
8347,CRISPLD1
8348,HNF4G
8349,ZFHX4
8350,PEX2
8351,PKIA
8352,ZC2HC1A
8353,IL7
8354,STMN2
8355,HEY1
8356,MRPS28
8357,AC036214.3
8358,TPD52
8359,ZBTB10
8360,ZNF704
8361,PAG1
8362,FABP5
8363,PMP2
8364,FABP9
8365,FABP4
8366,FABP12
8367,IMPA1
8368,SLC10A5
8369,ZFAND1
8370,CHMP4C
8371,SNX16
8372,RALYL
8373,LRRCC1
8374,E2F5
8375,RBIS
8376,CA13
8377,CA1
8378,CA3
8379,CA2
8380,ATP6V0D2
8381,PSKH2
8382,SLC7A13
8383,WWP1
8384,RMDN1
8385,CPNE3
8386,CNGB3
8387,CNBD1
8388,DCAF4L2
8389,MMP16
8390,RIPK2
8391,OSGIN2
8392,NBN
