"","gene_name"
"1353","Grin1"
"1354","Man1b1"
"1355","Dpp7"
"1356","Uap1l1"
"1357","Sapcd2"
"1358","Entpd2"
"1359","Npdc1"
"1360","Fut7"
"1361","Abca2"
"1362","Paxx"
"1363","Clic3"
"1364","Ptgds"
"1365","Lcn12"
"1366","C8g"
"1367","Fbxw5"
"1368","Traf2"
"1369","Edf1"
"1370","Mamdc4"
"1371","Phpt1"
"1372","Ajm1"
"1373","Rabl6"
"1374","Ccdc183"
"1375","Tmem141"
"1376","Fcna"
"1377","Lcn8"
"1378","Lcn5"
"1379","Lcn6"
"1380","Lcn10"
"1381","Obp2a"
"1382","Bmyc"
"1383","Obp2b"
"1384","Lcn3"
"1385","Lcn11"
"1386","Gm13539"
"1387","Glt6d1"
"1388","Lcn9"
"1389","Sohlh1"
"1390","Kcnt1"
"1391","Camsap1"
"1392","Ubac1"
"1393","Nacc2"
"1394","Tmem250-ps"
"1395","Lhx3"
"1396","Qsox2"
"1397","Ccdc187"
"1398","Gpsm1"
"1399","Dnlz"
"1400","Card9"
"1401","Snapc4"
"1402","Entr1"
"1403","Pmpca"
"1404","Inpp5e"
"1405","Sec16a"
"1406","Notch1"
"1407","Egfl7"
"1408","Gm20532"
"1409","Agpat2"
"1410","Dipk1b"
"1411","Lcn4"
"1412","Abo"
"1413","Surf6"
"1414","Med22"
"1415","Rpl7a"
"1416","Surf1"
"1417","Surf2"
"1418","Surf4"
"1419","Stkld1"
"1420","Rexo4"
"1421","Adamts13"
"1422","Cacfd1"
"1423","Slc2a6"
"1424","Gm13398"
"1425","Mymk"
"1426","Adamtsl2"
"1427","Fam163b"
"1428","Dbh"
"1429","Sardh"
"1430","Vav2"
"1431","Brd3os"
"1432","Brd3"
"1433","Wdr5"
"1434","Rxra"
"1435","Col5a1"
"1436","Fcnb"
"1437","Olfm1"
"1438","Ppp1r26"
"1439","1700007K13Rik"
"1440","Mrps2"
"1441","Gbgt1"
"1442","Ralgds"
"1443","Cel"
"1444","Gtf3c5"
"1445","Gfi1b"
"1446","Tsc1"
"1447","Spaca9"
"1448","Ak8"
"1449","Gtf3c4"
"1450","Ddx31"
"1451","Barhl1"
"1452","Cfap77"
"1453","Ttf1"
"1454","Setx"
"1455","Ntng2"
"1456","Med27"
"1457","Rapgef1"
"1458","Gm13420"
"1459","Gm13547"
"1460","Trub2"
"1461","Coq4"
"1462","Slc27a4"
"1463","Urm1"
"1464","Cercam"
"1465","Odf2"
"1466","Gle1"
"1467","Sptan1"
"1468","Wdr34"
"1469","Set"
"1470","Pkn3"
"1471","Zdhhc12"
"1472","Zer1"
"1473","Tbc1d13"
"1474","Endog"
"1475","Spout1"
"1476","Kyat1"
"1477","Lrrc8a"
"1478","Gm28035"
"1479","Phyhd1"
"1480","Gm28038"
"1481","Dolk"
"1482","Nup188"
"1483","Sh3glb2"
"1484","Miga2"
"1485","Dolpp1"
"1486","Crat"
"1487","Ptpa"
"1488","Ier5l"
"1489","Cstad"
"1490","1700001O22Rik"
"1491","Ntmt1"
"1492","Asb6"
"1493","Prrx2"
"1494","Ptges"
"1495","Tor1b"
"1496","Tor1a"
"1497","BC005624"
"1498","Usp20"
"1499","Fnbp1"
"1500","Gpr107"
"1501","Ncs1"
"1502","Hmcn2"
"1503","Ass1"
"1504","Fubp3"
"1505","Prdm12"
"1506","Exosc2"
"1507","Abl1"
"1508","AL929275.1"
"1509","Qrfp"
"1510","Fibcd1"
"1511","Lamc3"
"1512","Aif1l"
"1513","Nup214"
"1514","Fam78a"
"1515","Plpp7"
"1516","Prrc2b"
"1517","Pomt1"
"1518","Uck1"
"1519","Swi5"
"1520","Golga2"
"1521","Dnm1"
"1522","Ciz1"
"1523","1110008P14Rik"
"1524","Lcn2"
"1525","Ptges2"
"1526","Slc25a25"
"1527","Naif1"
"1528","Fam102a"
"1529","Dpm2"
"1530","Pip5kl1"
"1531","St6galnac4"
"1532","St6galnac6"
"1533","Ak1"
"1534","Eng"
"1535","Fpgs"
"1536","Cdk9"
"1537","Sh2d3c"
"1538","6330409D20Rik"
"1539","Ttc16"
"1540","Tor2a"
"1541","Ptrh1"
"1542","Cfap157"
"1543","Stxbp1"
"1544","Fam129b"
"1545","Lrsam1"
"1546","Rpl12"
"1547","Slc2a8"
"1548","Garnl3"
"1549","Ralgps1"
"1550","Angptl2"
"1551","Zbtb34"
"1552","Zbtb43"
"1553","Lmx1b"
"1554","Mvb12b"
"1555","Pbx3"
"1556","Mapkap1"
"1557","Gapvd1"
"1558","Hspa5"
"1559","Rabepk"
"1560","Fbxw2"
"1561","Gm34653"
"1562","Psmd5"
"1563","Cutal"
"1564","Phf19"
"1565","Traf1"
"1566","Hc"
"1567","AI182371"
"1568","Cntrl"
"1569","Rab14"
"1570","Gsn"
"1571","Stom"
"1572","4930568D16Rik"
"1573","4930402F06Rik"
"1574","Ggta1"
"1575","Dab2ip"
"1576","Ttll11"
"1577","Ndufa8"
"1578","Morn5"
"1579","Lhx6"
"1580","Rbm18"
"1581","Mrrf"
"1582","Ptgs1"
"1583","Olfr338"
"1584","Olfr339"
"1585","Olfr340"
"1586","Olfr341"
"1587","Olfr342"
"1588","Olfr344"
"1589","Olfr345"
"1590","Olfr346"
"1591","Olfr347"
"1592","Olfr348"
"1593","Olfr50"
"1594","Olfr3"
"1595","Olfr350"
"1596","Olfr351"
"1597","Olfr352"
"1598","Olfr353"
"1599","Olfr354"
"1600","Olfr355"
"1601","Olfr356"
"1602","Olfr357"
"1603","Olfr358"
"1604","Olfr360"
"1605","Olfr361"
"1606","Olfr362"
"1607","Olfr364-ps1"
"1608","Olfr365"
"1609","Olfr366"
"1610","Olfr368"
"1611","Pdcl"
"1612","Rc3h2"
"1613","Zbtb6"
"1614","Zbtb26"
"1615","Rabgap1"
"1616","Strbp"
"1617","Gpr21"
"1618","Crb2"
"1619","Dennd1a"
"1620","Lhx2"
"1621","Nek6"
"1622","Psmb7"
"1623","Nr5a1"
"1624","Nr6a1"
"1625","Olfml2a"
"1626","Wdr38"
"1627","Rpl35"
"1628","Arpc5l"
"1629","Golga1"
"1630","Scai"
"1631","Ppp6c"
"1632","Lrp1b"
"1633","Kynu"
"1634","Arhgap15"
"1635","Gtdc1"
"1636","Zeb2"
"1637","Acvr2a"
"1638","Orc4"
"1639","Mbd5"
"1640","Epc2"
"1641","Kif5c"
"1642","Lypd6b"
"1643","Lypd6"
"1644","Mmadhc"
"1645","Rnd3"
"1646","Tas2r134"
"1647","Rbm43"
"1648","Nmi"
"1649","Tnfaip6"
"1650","Rif1"
"1651","Neb"
"1652","Arl5a"
"1653","Cacnb4"
"1654","Stam2"
"1655","Fmnl2"
"1656","Prpf40a"
"1657","Arl6ip6"
"1658","Rprm"
"1659","Galnt13"
"1660","Kcnj3"
"1661","Nr4a2"
"1662","Gpd2"
"1663","Galnt5"
"1664","Ermn"
"1665","Cytip"
"1666","Acvr1c"
"1667","Acvr1"
"1668","Upp2"
"1669","Ccdc148"
"1670","Gm11099"
"1671","Pkp4"
"1672","Dapl1"
"1673","Tanc1"
"1674","Wdsub1"
"1675","Baz2b"
"1676","Marchf7"
"1677","Cd302"
"1678","Ly75"
"1679","Pla2r1"
"1680","Itgb6"
"1681","Rbms1"
"1682","Tank"
"1683","Psmd14"
"1684","Tbr1"
"1685","Slc4a10"
"1686","Dpp4"
"1687","Gcg"
"1688","Fap"
"1689","Ifih1"
"1690","Gca"
"1691","Kcnh7"
"1692","Fign"
"1693","Grb14"
"1694","Cobll1"
"1695","Slc38a11"
"1696","Scn3a"
"1697","Scn2a"
"1698","Csrnp3"
"1699","Galnt3"
"1700","Ttc21b"
"1701","Scn1a"
"1702","Scn9a"
"1703","Scn7a"
"1704","Xirp2"
"1705","Gm21830"
"1706","B3galt1"
"1707","Stk39"
"1708","4933409G03Rik"
"1709","4932414N04Rik"
"1710","Cers6"
"1711","Nostrin"
"1712","Spc25"
"1713","G6pc2"
"1714","Abcb11"
"1715","Dhrs9"
"1716","Lrp2"
"1717","Bbs5"
"1718","Klhl41"
"1719","Fastkd1"
"1720","Ppig"
"1721","Ccdc173"
"1722","Phospho2"
"1723","Klhl23"
"1724","Ssb"
"1725","Mettl5"
"1726","Ubr3"
"1727","Myo3b"
"1728","Sp5"
"1729","Erich2"
"1730","Gad1"
"1731","Gorasp2"
"1732","Tlk1"
"1733","Mettl8"
"1734","Dcaf17"
"1735","Cybrd1"
"1736","Dync1i2"
"1737","Slc25a12"
"1738","Hat1"
"1739","Metap1d"
"1740","Dlx1"
"1741","Dlx2"
"1742","Itga6"
"1743","Pdk1"
"1744","Rapgef4"
"1745","Map3k20"
"1746","Cdca7"
"1747","Sp3"
"1748","Gm11084"
"1749","Ola1"
"1750","Sp9"
"1751","Cir1"
"1752","Scrn3"
"1753","Gpr155"
"1754","Wipf1"
"1755","Chrna1"
"1756","Chn1"
"1757","Atf2"
"1758","Atp5g3"
"1759","Lnpk"
"1760","Evx2"
"1761","Hoxd13"
"1762","Hoxd12"
"1763","Hoxd11"
"1764","Hoxd10"
"1765","Hoxd9"
"1766","Hoxd8"
"1767","Hoxd3"
"1768","Hoxd4"
"1769","Gm28230"
"1770","Hoxd1"
"1771","Mtx2"
"1772","Hnrnpa3"
"1773","Nfe2l2"
"1774","Agps"
"1775","Ttc30b"
"1776","Ttc30a2"
"1777","Ttc30a1"
"1778","Pde11a"
"1779","Cyct"
"1780","Rbm45"
"1781","Osbpl6"
"1782","Prkra"
"1783","Pjvk"
"1784","Fkbp7"
"1785","Plekha3"
"1786","Ttn"
"1787","Ccdc141"
"1788","Sestd1"
"1789","Zfp385b"
"1790","Cwc22"
"1791","Ube2e3"
"1792","Itga4"
"1793","Cerkl"
"1794","Neurod1"
"1795","Itprid2"
"1796","Ppp1r1c"
"1797","Pde1a"
"1798","Prdx6b"
"1799","Dnajc10"
"1800","Frzb"
"1801","Nckap1"
"1802","Dusp19"
"1803","Nup35"
"1804","Zfp804a"
"1805","Fsip2"
"1806","Zc3h15"
"1807","Itgav"
"1808","Fam171b"
"1809","Zswim2"
"1810","Gm13698"
"1811","Gm13693"
"1812","Gm13695"
"1813","Gm13696"
"1814","Gm13694"
"1815","Gm13697"
"1816","Gm13691"
"1817","Calcrl"
"1818","Tfpi"
"1819","Ctnnd1"
"1820","Gm28635"
"1821","Btbd18"
"1822","Selenoh"
"1823","Tmx2"
"1824","Med19"
"1825","Zdhhc5"
"1826","Clp1"
"1827","Ypel4"
"1828","Gm19426"
"1829","Serping1"
"1830","Ube2l6"
"1831","Smtnl1"
"1832","Timm10"
"1833","Slc43a1"
"1834","Rtn4rl2"
"1835","Slc43a3"
"1836","Prg2"
"1837","Prg3"
"1838","P2rx3"
"1839","Ssrp1"
"1840","Tnks1bp1"
"1841","Aplnr"
"1842","Lrrc55"
"1843","Olfr987"
"1844","Olfr988"
"1845","Olfr992"
"1846","Olfr993"
"1847","Olfr994"
"1848","Olfr995"
"1849","Fads2b"
"1850","Olfr996"
"1851","Olfr998"
"1852","Olfr1000"
"1853","Olfr1002"
"1854","Olfr154"
"1855","Olfr1006"
"1856","Olfr1008"
"1857","Olfr1009"
"1858","Olfr1012"
"1859","Olfr1013"
"1860","Olfr1014"
"1861","Olfr1015"
"1862","Olfr1016"
"1863","Olfr1018"
"1864","Olfr1019"
"1865","Olfr1020"
"1866","Olfr1022"
"1867","Olfr1023"
"1868","Olfr1024"
"1869","Olfr1025-ps1"
"1870","Olfr1026"
"1871","Olfr1028"
"1872","Olfr1029"
"1873","Olfr1030"
"1874","Olfr1031"
"1875","Olfr1032"
"1876","Olfr1033"
"1877","Olfr1034"
"1878","Olfr1036"
"1879","Olfr1037"
"1880","Olfr1039"
"1881","Olfr1040"
"1882","Olfr1042"
"1883","Olfr1043"
"1884","Olfr1044"
"1885","Olfr52"
"1886","Olfr1045"
"1887","Olfr1046"
"1888","Olfr1047"
"1889","Olfr1048"
"1890","Olfr1049"
"1891","Olfr1051"
"1892","Olfr1052"
"1893","Olfr1053"
"1894","Olfr1054"
"1895","Olfr1055"
"1896","Olfr1056"
"1897","Olfr1057"
"1898","Olfr1058"
"1899","Olfr1061"
"1900","Olfr1062"
"1901","Olfr1065"
"1902","Olfr1066"
"1903","Olfr228"
"1904","Olfr1076"
"1905","Olfr1079"
"1906","Olfr1080"
"1907","Olfr1082"
"1908","Olfr1084"
"1909","Olfr1085"
"1910","Olfr1086"
"1911","Olfr1087"
"1912","Olfr1089"
"1913","Olfr1090"
"1914","Olfr1093"
"1915","Olfr141"
"1916","Olfr1094"
"1917","Olfr1095"
"1918","Gm13723"
"1919","Olfr1097"
"1920","Olfr1098"
"1921","Olfr1099"
"1922","Olfr1100"
"1923","Olfr1101"
"1924","Olfr1102"
"1925","Olfr1104"
"1926","Olfr1105"
"1927","Olfr1106"
"1928","Olfr1107"
"1929","Olfr1109"
"1930","Olfr259"
"1931","Olfr1110"
"1932","Olfr1111"
"1933","Olfr1112"
"1934","Olfr1113"
"1935","Olfr1115"
"1936","Olfr1116"
"1937","Olfr1118"
"1938","Olfr1120"
"1939","Olfr1121"
"1940","Olfr1122"
"1941","Olfr1123"
"1942","Olfr1124"
"1943","Olfr1126"
"1944","Pramel7"
"1945","Pramel6"
"1946","Olfr153"
"1947","Olfr1128"
"1948","Olfr1129"
"1949","Olfr1130"
"1950","Olfr1131"
"1951","Olfr1132"
"1952","Olfr1133"
"1953","Olfr1134"
"1954","Olfr1135"
"1955","Olfr1136"
"1956","Olfr1137"
"1957","Olfr1138"
"1958","Olfr1140"
"1959","Olfr1141"
"1960","Olfr152"
"1961","Olfr1143"
"1962","Olfr1145"
"1963","Olfr1148"
"1964","Olfr1150-ps1"
"1965","Olfr1151"
"1966","Olfr1152"
"1967","Olfr1153"
"1968","Olfr1154"
"1969","Olfr1155"
"1970","Olfr1156"
"1971","Olfr1157"
"1972","Olfr74"
"1973","Olfr1158"
"1974","Olfr1160"
"1975","Olfr1161"
"1976","Olfr73"
"1977","Olfr1162"
"1978","Olfr1163"
"1979","Olfr1164"
"1980","Olfr1166"
"1981","Olfr1167"
"1982","Olfr1168"
"1983","Olfr1170"
"1984","Olfr1173"
"1985","Olfr1174"
"1986","Olfr1175"
"1987","Olfr1176"
"1988","Olfr1177-ps"
"1989","Olfr1178"
"1990","Olfr1179"
"1991","Olfr1180"
"1992","Olfr1181"
"1993","Olfr1182"
"1994","Olfr1183"
"1995","Olfr1184"
"1996","Olfr1185-ps1"
"1997","Olfr1186"
"1998","Olfr1188"
"1999","Olfr1189"
"2000","Olfr1191-ps1"
"2001","Olfr1192-ps1"
"2002","Olfr1193"
"2003","Olfr1195"
"2004","Olfr1196"
"2005","Olfr1197"
"2006","Olfr1198"
"2007","Olfr1199"
"2008","Olfr1200"
"2009","Olfr1201"
"2010","Olfr1202"
"2011","Olfr1205"
"2012","Olfr1204"
"2013","Olfr1206"
"2014","Olfr1208"
"2015","Olfr1209"
"2016","Olfr1211"
"2017","Olfr1212"
"2018","Olfr1213"
"2019","Olfr1214"
"2020","Olfr1215"
"2021","Olfr1216"
"2022","Olfr1217"
"2023","Olfr1218"
"2024","Olfr1219"
"2025","Olfr1220"
"2026","Olfr1221"
"2027","Olfr1222"
"2028","Olfr1223"
"2029","Olfr1224-ps1"
"2030","Olfr1225"
"2031","Olfr1226"
"2032","Olfr1228"
"2033","Olfr1229"
"2034","Olfr1230"
"2035","Olfr1231"
"2036","Olfr1232"
"2037","Olfr1233"
"2038","Olfr1234"
"2039","Olfr1238"
"2040","Olfr1239"
"2041","Olfr1240"
"2042","Olfr1241"
"2043","Olfr1242"
"2044","Olfr1243"
"2045","Olfr1245"
"2046","Olfr1246"
"2047","Olfr1247"
"2048","Olfr1248"
"2049","Olfr1249"
"2050","Olfr1250"
"2051","Olfr1251"
"2052","Olfr1252"
"2053","Olfr1253"
"2054","Olfr1254"
"2055","Olfr1255"
"2056","Olfr1256"
"2057","Olfr48"
"2058","Olfr1257"
"2059","Olfr1258"
"2060","Olfr1259"
"2061","Olfr1260"
"2062","Olfr1261"
"2063","Olfr1262"
"2064","Olfr1263"
"2065","Olfr1264"
"2066","Olfr1265"
"2067","Olfr140"
"2068","Olfr1269"
"2069","Olfr32"
"2070","Olfr1270"
"2071","Olfr1506"
"2072","Olfr142"
"2073","Olfr1271"
"2074","Olfr1272"
"2075","Olfr1565"
"2076","Olfr1274"
"2077","Ptprj"
"2078","Nup160"
"2079","Fnbp4"
"2080","Agbl2"
"2081","Mtch2"
"2082","C1qtnf4"
"2083","Ndufs3"
"2084","Kbtbd4"
"2085","Ptpmt1"
"2086","Celf1"
"2087","Rapsn"
"2088","Psmc3"
"2089","Slc39a13"
"2090","Spi1"
"2091","Mybpc3"
"2092","Madd"
"2093","Nr1h3"
"2094","Acp2"
"2095","Ddb2"
"2096","Pacsin3"
"2097","Arfgap2"
"2098","1110051M20Rik"
"2099","Lrp4"
"2100","Ckap5"
"2101","F2"
"2102","Zfp408"
"2103","Arhgap1"
"2104","Atg13"
"2105","Harbi1"
"2106","Ambra1"
"2107","Chrm4"
"2108","Mdk"
"2109","Dgkz"
"2110","Creb3l1"
"2111","Phf21a"
"2112","Large2"
"2113","Pex16"
"2114","1700029I15Rik"
"2115","Mapk8ip1"
"2116","Cry2"
"2117","Slc35c1"
"2118","Chst1"
"2119","Syt13"
"2120","Prdm11"
"2121","Trp53i11"
"2122","Tspan18"
"2123","Cd82"
"2124","Alx4"
"2125","Ext2"
"2126","Accs"
"2127","Accsl"
"2128","Gm13889"
"2129","Gm27027"
"2130","Alkbh3"
"2131","Hsd17b12"
"2132","Ttc17"
"2133","Api5"
"2134","Lrrc4c"
"2135","Gm10801"
"2136","Gm10800"
"2137","B230118H07Rik"
"2138","Rag2"
"2139","Rag1"
"2140","Traf6"
"2141","Prr5l"
"2142","Commd9"
"2143","Ldlrad3"
"2144","Trim44"
"2145","Fjx1"
"2146","Pamr1"
"2147","Slc1a2"
"2148","Cd44"
"2149","Pdhx"
"2150","Apip"
"2151","Ehf"
"2152","Elf5"
"2153","Cat"
"2154","Abtb2"
"2155","Nat10"
"2156","Caprin1"
"2157","Lmo2"
"2158","4931422A03Rik"
"2159","Fbxo3"
"2160","Gm10799"
"2161","Cd59b"
"2162","Cd59a"
"2163","A930018P22Rik"
"2164","D430041D05Rik"
"2165","Hipk3"
"2166","Cstf3"
"2167","Tcp11l1"
"2168","Pin1rt1"
"2169","Depdc7"
"2170","Qser1"
"2171","Prrg4"
"2172","Ccdc73"
"2173","Eif3m"
"2174","Gm11060"
"2175","Wt1"
"2176","Them7"
"2177","Rcn1"
"2178","Pax6"
"2179","Elp4"
"2180","Immp1l"
"2181","Dnajc24"
"2182","Mpped2"
"2183","Arl14ep"
"2184","Fshb"
"2185","Kcna4"
"2186","Mettl15"
"2187","Kif18a"
"2188","Bdnf"
"2189","Lin7c"
"2190","Lgr4"
"2191","Ccdc34"
"2192","Bbox1"
"2193","Fibin"
"2194","Slc5a12"
"2195","Ano3"
"2196","Muc15"
"2197","Gm13941"
"2198","Gm15130"
"2199","A26c3"
"2200","Olfr1275"
"2201","Olfr1276"
"2202","Olfr1277"
"2203","Olfr1278"
"2204","Olfr1279"
"2205","Olfr1280"
"2206","Olfr1281"
"2207","Olfr1282"
"2208","Olfr1283"
"2209","Olfr1284"
"2210","Olfr1286"
"2211","Olfr1287"
"2212","Olfr1288"
"2213","Olfr1289"
"2214","Olfr1290"
"2215","Olfr1291-ps1"
"2216","Olfr1293-ps"
"2217","Olfr1294"
"2218","Olfr1295"
"2219","Olfr1297"
"2220","Olfr1298"
"2221","Olfr1299"
"2222","Olfr1301"
"2223","Olfr1302"
"2224","Olfr1303"
"2225","Olfr1305"
"2226","Olfr1306"
"2227","Olfr1307"
"2228","Olfr1308"
"2229","Olfr1309"
"2230","Olfr1310"
"2231","Olfr1311"
"2232","Olfr1312"
"2233","Olfr1313"
"2234","Olfr1314"
"2235","Olfr1315-ps1"
"2236","Olfr1316"
"2237","Olfr1317"
"2238","Olfr1318"
"2239","Lpcat4"
"2240","Nutm1"
"2241","Nop10"
"2242","Slc12a6"
"2243","Gm21985"
"2244","Emc4"
"2245","Katnbl1"
"2246","Emc7"
"2247","Chrm5"
"2248","Aven"
"2249","Ryr3"
"2250","Tmco5b"
"2251","Fmn1"
"2252","Grem1"
"2253","Scg5"
"2254","Arhgap11a"
"2255","Gjd2"
"2256","Actc1"
"2257","Aqr"
"2258","Zfp770"
"2259","Dph6"
"2260","BC052040"
"2261","Meis2"
"2262","Tmco5"
"2263","Spred1"
"2264","Fam98b"
"2265","Rasgrp1"
"2266","Thbs1"
"2267","Fsip1"
"2268","Gpr176"
"2269","Eif2ak4"
"2270","Srp14"
"2271","Bmf"
"2272","Bub1b"
"2273","Pak6"
"2274","Ankrd63"
"2275","Plcb2"
"2276","Inafm2"
"2277","Ccdc9b"
"2278","Phgr1"
"2279","Disp2"
"2280","Knstrn"
"2281","Ivd"
"2282","Bahd1"
"2283","Chst14"
"2284","Ccdc32"
"2285","Rpusd2"
"2286","Knl1"
"2287","Rad51"
"2288","Rmdn3"
"2289","Gchfr"
"2290","Dnajc17"
"2291","Gm14137"
"2292","Zfyve19"
"2293","Ppp1r14d"
"2294","Spint1"
"2295","Rhov"
"2296","Vps18"
"2297","Dll4"
"2298","Chac1"
"2299","Ino80"
"2300","Exd1"
"2301","Chp1"
"2302","Oip5"
"2303","Nusap1"
"2304","Ndufaf1"
"2305","Rtf1"
"2306","Itpka"
"2307","Ltk"
"2308","Rpap1"
"2309","Tyro3"
"2310","Mga"
"2311","Mapkbp1"
"2312","Jmjd7"
"2313","Gm28042"
"2314","Pla2g4b"
"2315","Sptbn5"
"2316","Ehd4"
"2317","Pla2g4e"
"2318","Pla2g4d"
"2319","Pla2g4f"
"2320","Vps39"
"2321","Tmem87a"
"2322","Ganc"
"2323","AL935121.1"
"2324","Capn3"
"2325","Zfp106"
"2326","Snap23"
"2327","Lrrc57"
"2328","Haus2"
"2329","Stard9"
"2330","Cdan1"
"2331","Ttbk2"
"2332","Ubr1"
"2333","Tmem62"
"2334","Ccndbp1"
"2335","Epb42"
"2336","Tgm5"
"2337","Tgm7"
"2338","Lcmt2"
"2339","Adal"
"2340","Zscan29"
"2341","Tubgcp4"
"2342","Trp53bp1"
"2343","Map1a"
"2344","Ppip5k1"
"2345","Ckmt1"
"2346","Strc"
"2347","Catsper2"
"2348","Pdia3"
"2349","Ell3"
"2350","Serinc4"
"2351","Serf2"
"2352","Hypk"
"2353","Mfap1b"
"2354","Mfap1a"
"2355","Wdr76"
"2356","Frmd5"
"2357","Casc4"
"2358","Mageb3"
"2359","Ctdspl2"
"2360","Eif3j1"
"2361","Spg11"
"2362","Patl2"
"2363","B2m"
"2364","Trim69"
"2365","Terb2"
"2366","Sord"
"2367","Duox2"
"2368","Duoxa2"
"2369","Duoxa1"
"2370","Duox1"
"2371","Shf"
"2372","Slc28a2"
"2373","Slc28a2b"
"2374","Gatm"
"2375","AA467197"
"2376","Slc30a4"
"2377","Bloc1s6"
"2378","Sqor"
"2379","Sema6d"
"2380","Slc24a5"
"2381","Myef2"
"2382","Ctxn2"
"2383","Slc12a1"
"2384","Dut"
"2385","Fbn1"
"2386","Cep152"
"2387","Shc4"
"2388","Eid1"
"2389","Secisbp2l"
"2390","Cops2"
"2391","Galk2"
"2392","Fam227b"
"2393","Fgf7"
"2394","Dtwd1"
"2395","Gm17555"
"2396","Atp8b4"
"2397","Slc27a2"
"2398","Hdc"
"2399","Gabpb1"
"2400","Usp8"
"2401","Usp50"
"2402","Trpm7"
"2403","Sppl2a"
"2404","Ap4e1"
"2405","Blvra"
"2406","Ncaph"
"2407","Itpripl1"
"2408","1810024B03Rik"
"2409","Snrnp200"
"2410","Ciao1"
"2411","Tmem127"
"2412","Stard7"
"2413","Dusp2"
"2414","Astl"
"2415","Adra2b"
"2416","Gpat2"
"2417","Fahd2a"
"2418","Kcnip3"
"2419","Prom2"
"2420","Zfp661"
"2421","Mrps5"
"2422","Mal"
"2423","Mall"
"2424","Nphp1"
"2425","Mtln"
"2426","Bub1"
"2427","Acoxl"
"2428","Bcl2l11"
"2429","Spdye4c"
"2430","Anapc1"
"2431","Mertk"
"2432","Tmem87b"
"2433","Fbln7"
"2434","Zc3h8"
"2435","Zc3h6"
"2436","Vinac1"
"2437","Ttl"
"2438","Polr1b"
"2439","Chchd5"
"2440","Slc20a1"
"2441","Ckap2l"
"2442","Il1a"
"2443","Il1b"
"2444","F830045P16Rik"
"2445","Sirpa"
"2446","Pdyn"
"2447","Stk35"
"2448","Tgm3"
"2449","Tgm6"
"2450","Snrpb"
"2451","Tmc2"
"2452","Nop56"
"2453","Idh3b"
"2454","Ebf4"
"2455","Cpxm1"
"2456","Gm28372"
"2457","1700020A23Rik"
"2458","Tmem239"
"2459","Pced1a"
"2460","Vps16"
"2461","Ptpra"
"2462","Mrps26"
"2463","Oxt"
"2464","Avp"
"2465","Ubox5"
"2466","Fastkd5"
"2467","Lzts3"
"2468","Ddrgk1"
"2469","Itpa"
"2470","Slc4a11"
"2471","4930402H24Rik"
"2472","Atrn"
"2473","Gfra4"
"2474","Adam33"
"2475","Siglec1"
"2476","Hspa12b"
"2477","Gm11037"
"2478","1700037H04Rik"
"2479","Spef1"
"2480","Cenpb"
"2481","Cdc25b"
"2482","Ap5s1"
"2483","Mavs"
"2484","Pank2"
"2485","Rnf24"
"2486","Smox"
"2487","Adra1d"
"2488","Erv3"
"2489","Prnp"
"2490","Prn"
"2491","Prnd"
"2492","Rassf2"
"2493","Slc23a2"
"2494","Tmem230"
"2495","Pcna"
"2496","Cds2"
"2497","Prokr2"
"2498","Gpcpd1"
"2499","Shld1"
"2500","Chgb"
"2501","Trmt6"
"2502","Mcm8"
"2503","Crls1"
"2504","Lrrn4"
"2505","Fermt1"
"2506","Bmp2"
"2507","Hao1"
"2508","Tmx4"
"2509","Plcb1"
"2510","Plcb4"
"2511","Lamp5"
"2512","Pak7"
"2513","Ankef1"
"2514","Snap25"
"2515","Mkks"
"2516","AL731706.1"
"2517","AL731706.2"
"2518","Slx4ip"
"2519","Jag1"
"2520","Btbd3"
"2521","Sptlc3"
"2522","Ism1"
"2523","Tasp1"
"2524","Esf1"
"2525","Gm17374"
"2526","Ndufaf5"
"2527","Sel1l2"
"2528","Macrod2"
"2529","Flrt3"
"2530","Kif16b"
"2531","Snrpb2"
"2532","Otor"
"2533","Pcsk2"
"2534","Bfsp1"
"2535","Dstn"
"2536","Rrbp1"
"2537","Banf2"
"2538","Snx5"
"2539","Mgme1"
"2540","Ovol2"
"2541","Kat14"
"2542","Pet117"
"2543","Dzank1"
"2544","Polr3f"
"2545","Rbbp9"
"2546","Sec23b"
"2547","Smim26"
"2548","Dtd1"
"2549","Scp2d1"
"2550","Slc24a3"
"2551","Rin2"
"2552","Naa20"
"2553","Crnkl1"
"2554","Cfap61"
"2555","Insm1"
"2556","Ralgapa2"
"2557","Kiz"
"2558","Xrn2"
"2559","Nkx2-4"
"2560","Nkx2-2"
"2561","Pax1"
"2562","Foxa2"
"2563","Sstr4"
"2564","Thbd"
"2565","Cd93"
"2566","Nxt1"
"2567","Gzf1"
"2568","Napb"
"2569","Cstl1"
"2570","Cst11"
"2571","Cstdc1"
"2572","Cst12"
"2573","Cst8"
"2574","Cst13"
"2575","Cst9"
"2576","Cstdc2"
"2577","Cst3"
"2578","Gm1330"
"2579","Cst10"
"2580","Syndig1"
"2581","Zfp120"
"2582","Gm10770"
"2583","Gm14139"
"2584","Zfp937"
"2585","Gm21994"
"2586","Gm14124"
"2587","3300002I08Rik"
"2588","Gm10130"
"2589","Zfp442"
"2590","Zfp345"
"2591","Cst7"
"2592","Apmap"
"2593","Acss1"
"2594","Vsx1"
